ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,3.9,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2006,3.42,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2006,3.53,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2010,9.1,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2010,20.51,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2010,13.95,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2010,9.99,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2010,7.99,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2010,6.43,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2010,6.15,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2010,6.82,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2010,6.61,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2010,5.42,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2010,9.13,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2010,21.53,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2010,14.85,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2010,10.54,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2010,7.77,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2010,6.76,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2010,6.28,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2010,6.95,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2010,7.02,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2010,5.75,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2010,9.07,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2010,18.62,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2010,13.44,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:2566_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
