ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value,note_indicator,note_indicator.label,note_source,note_source.label
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,21.70692759,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,21.64564582,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,21.75082644,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,21.70534062,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,21.41832815,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,21.94843015,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,22.3047886,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,22.45824682,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,22.71720118,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,22.80301974,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,23.11319706,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,23.32103413,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1991,31.11441476,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1992,31.37569523,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1993,31.11636241,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1994,30.6562347,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1995,30.53795606,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1996,30.41775607,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1997,30.16145297,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1998,30.23899767,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1999,29.73789218,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,29.50295088,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,30.21358647,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,30.72078984,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,31.61710761,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,31.7119302,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,32.0605146,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,32.44514349,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,32.85523457,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,32.85061326,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,33.31620217,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,33.86609688,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,34.08010376,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,34.11902159,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,33.89485616,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,33.78379734,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,34.04102564,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,34.66700776,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,34.42146274,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,34.5033134,,,,
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,34.62100213,,,,
YEM,Yemen,BA:13360,YEM - LFS - Labour force survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,5.66,,,,
YEM,Yemen,BA:13360,YEM - LFS - Labour force survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,4.12,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
YEM,Yemen,BB:1803,YEM - HIES - Household income/expenditure survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,2.14,,,,
YEM,Yemen,AA:1801,YEM - PC - Population Census,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,7.14,,,,
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2000,22.58,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,25.21,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2001,22.62,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,22.14,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2002,25.46,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,25.28,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2003,27.65,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,25.51,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2004,26.83,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,25.23,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2005,30.48,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,28.8,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2006,31.4,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,29.81,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2007,32,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,31.87,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2008,31.46,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,29.62,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_SENIOR,Occupation (Managerial positions): Senior and middle management,2009,33.23,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
ZAF,South Africa,BA:595,ZAF - LFS - Quarterly Labour Force Survey,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,29.95,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
