Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Honduras,HND,..,82.5,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,India,IND,..,..,..,..,..,74.5,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Indonesia,IDN,..,83.3,..,..,..,..,88.3,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Jordan,JOR,..,88.7,..,..,..,..,..,92.1,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kenya,KEN,..,..,..,78.7,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Kyrgyz Republic,KGZ,..,90.2,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Lesotho,LSO,..,..,..,89.3,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Liberia,LBR,..,..,77.2,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Malawi,MWI,..,..,..,..,..,67.6,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Maldives,MDV,..,..,..,..,..,..,88.5,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mali,MLI,..,..,15.3,..,..,..,..,19.7,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Mozambique,MOZ,67.3,..,..,..,78.5,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Myanmar,MMR,..,..,..,..,..,83.4,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Namibia,NAM,..,..,87.7,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Nepal,NPL,65.4,..,..,..,..,57.7,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Niger,NER,..,21.4,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Nigeria,NGA,..,..,38.7,..,..,..,..,44.2,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Pakistan,PAK,..,..,51.9,..,..,..,..,50.5,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,83.7,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Peru,PER,82.3,84,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Philippines,PHL,..,..,96.4,..,..,..,95.8,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Rwanda,RWA,..,..,..,..,83.4,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Senegal,SEN,30.6,..,18.2,20.2,19.7,15.9,26.3,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Sierra Leone,SLE,..,..,53.8,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,South Africa,ZAF,..,..,..,..,..,93.9,..,..,..,..
Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
